이력ID,노선ID,정류소ID,노선명,정류소명
1000001463,234000026,206000178,720-2,한국가스공사
1000001463,234000026,206000177,720-2,청솔주공9단지.대원사거리
1000001463,234000026,206000272,720-2,미금역
1000001463,234000026,206000094,720-2,까치마을
1000001463,234000026,206000216,720-2,하얀마을
1000001463,234000026,206000215,720-2,오리역
1000002453,228000198,228001552,81-1,용인터미널(출구)
1000002453,228000198,228000320,81-1,술막다리
1000002453,228000198,228000418,81-1,공설운동장
1000002453,228000198,228001543,81-1,용마초교
1000002453,228000198,228000439,81-1,서울병원
1000002453,228000198,228000438,81-1,정보산업고교
1000002453,228000198,228000437,81-1,고림동훌랄라
1000002453,228000198,228001544,81-1,쌍용자동차
1000002453,228000198,228001753,81-1,GS주유소
1000002453,228000198,228000266,81-1,인정피렌체
1000002453,228000198,228001296,81-1,용샘주유소
1000002453,228000198,228000275,81-1,임원
1000002453,228000198,228001571,81-1,주북리
1000002453,228000198,228001752,81-1,주북2리
1000002453,228000198,228000265,81-1,주북리
1000002453,228000198,228000264,81-1,진성주유소앞
1000002453,228000198,228000263,81-1,주북1리
1000002453,228000198,228000262,81-1,주북1리
1000002453,228000198,228001749,81-1,약수가든
1000002453,228000198,228001748,81-1,배실
1000002453,228000198,228000260,81-1,약수가든
1000002453,228000198,228000259,81-1,주북1리
1000002453,228000198,228001750,81-1,주북1리
1000002453,228000198,228000257,81-1,진성주유소
1000002453,228000198,228000256,81-1,주북리
1000002453,228000198,228001751,81-1,주북2리
1000002453,228000198,228001577,81-1,주북리
1000002453,228000198,228000270,81-1,임원
1000002453,228000198,228001298,81-1,용샘주유소
1000002453,228000198,228000267,81-1,인정피렌체
1000002453,228000198,228001754,81-1,GS주유소
1000002453,228000198,228001550,81-1,쌍용정비소
1000002453,228000198,228000436,81-1,고림동훌랄라
1000002453,228000198,228000435,81-1,정보산업고교
1000002453,228000198,228000434,81-1,서울병원
1000002453,228000198,228001551,81-1,용마초교
1000002453,228000198,228000427,81-1,운동장
1000002453,228000198,228000321,81-1,술막다리
1000002453,228000198,228000449,81-1,시장약국
1000002453,228000198,228000448,81-1,용인농협앞
1000002453,228000198,228000447,81-1,중앙파출소
1000002453,228000198,228000749,81-1,삼환기업(산림조합앞)
1000002453,228000198,228000748,81-1,명지대앞
1000002453,228000198,228000747,81-1,등기소앞
1000002453,228000198,228000746,81-1,역말마을
1000002900,222000069,222000136,8,신촌
1000002900,222000069,222000630,8,광릉내종점
1000001463,234000026,233000576,720-2,수원대
1000001463,234000026,233000945,720-2,와우2리
1000001463,234000026,233001457,720-2,와우농협앞
1000001463,234000026,233000596,720-2,평생플러스빌아파트.신일해피트리아파트
1000001463,234000026,233000595,720-2,우림그린빌리지
1000001463,234000026,233000594,720-2,광도와이드빌리지
1000001463,234000026,233000002,720-2,한국농업대학
1000001463,234000026,201000260,720-2,축산과학원
1000001463,234000026,233000001,720-2,수영사거리
1000001463,234000026,201000153,720-2,오목초등학교
1000002414,223000058,233000702,73,병점역사거리
1000002414,223000058,233000100,73,홈에버앞
1000002414,223000058,233100495,73,한신아파트
1000002414,223000058,233001663,73,병점고등학교
1000002414,223000058,233000087,73,주공4단지앞
1000002414,223000058,233000086,73,신창미션힐2차
1000002414,223000058,233001664,73,신미주아파트
1000002414,223000058,233001666,73,모아미래도아파트
1000002414,223000058,233001669,73,모아미래도아파트
1000002414,223000058,233001670,73,동탄자연엔아너스빌
1000002414,223000058,233001672,73,미즈파크병원앞
1000002414,223000058,233001674,73,센트럴파크
1000002414,223000058,233001676,73,금호아파트
1000002414,223000058,233001678,73,메타폴리스
1000002414,223000058,233001679,73,동탄동사무소
1000002414,223000058,233001680,73,예당마을
1000002414,223000058,233001681,73,신일유토빌아파트
1000002414,223000058,233001682,73,푸르지오아파트
1000002414,223000058,233001683,73,이마트앞
1000002414,223000058,233001684,73,예당마을
1000002414,223000058,233001216,73,한빛마을
1000002414,223000058,233001677,73,한화꿈에그린아파트
1000002414,223000058,233100347,73,하나로프라자
1000002414,223000058,233001673,73,미즈파크병원
1000002414,223000058,233001671,73,자연엔아너스빌아파트
1000002414,223000058,233001668,73,모아미래도아파트
1000002414,223000058,233001667,73,자연엔경남아너스빌
1000002414,223000058,233001665,73,신미주아파트
1000002414,223000058,233001685,73,신창미션힐2차
1000002414,223000058,233001686,73,주공4단지
1000002414,223000058,233000080,73,주공4단지앞
1000002414,223000058,233001662,73,병점고등학교
1000002414,223000058,233100349,73,신창미션힐
1000002414,223000058,233000101,73,신창미션힐1차
1000002414,223000058,233000702,73,병점역사거리
1000001463,234000026,201000152,720-2,청구1차아파트
1000001463,234000026,201000348,720-2,고색산업단지
1000001463,234000026,201000350,720-2,우림필유
1000001463,234000026,201000126,720-2,태산아파트
1000001463,234000026,201000125,720-2,권선구청입구
1000001463,234000026,201000136,720-2,우방아파트
1000001463,234000026,201000135,720-2,탑골1길
1000001463,234000026,201000134,720-2,탑동사거리
1000001463,234000026,201000133,720-2,푸른지대
1000001463,234000026,201000132,720-2,농촌자원개발연구소
1000001463,234000026,201000131,720-2,서호중학교
1000001463,234000026,201000257,720-2,서호초등학교
1000001463,234000026,201000264,720-2,뉴타운센트라우스
1000001463,234000026,201000272,720-2,수원역
1000002174,200000143,200000008,13-3,문암골
1000002174,200000143,200000007,13-3,광교산입구
1000002174,200000143,200000006,13-3,광교공원
1000002174,200000143,200000140,13-3,보훈원
1000002174,200000143,200000181,13-3,보훈교육원
1000002174,200000143,200000180,13-3,수원보훈지청
1000002174,200000143,200000179,13-3,수원북중학교
1000002174,200000143,200000178,13-3,LIG인재니움
1000002174,200000143,200000177,13-3,장안문
1000002174,200000143,200000232,13-3,장안동
1000002174,200000143,200000231,13-3,화성행궁
1000002174,200000143,202000047,13-3,팔달문(하행)
1000002174,200000143,201000295,13-3,이춘택병원
1000002174,200000143,201000294,13-3,수원향교
1000002174,200000143,201000293,13-3,수원세무서
1000002174,200000143,201000299,13-3,수원역(상행)
1000002174,200000143,201000032,13-3,농촌진흥청
1000002174,200000143,201000253,13-3,구운중학교
1000002174,200000143,201000252,13-3,하구운마을
1000002174,200000143,201000251,13-3,구운동사무소
1000002174,200000143,201000101,13-3,칠보입구
1000002174,200000143,201000322,13-3,강남아파트
1000002174,200000143,201000147,13-3,삼익3차아파트
1000002174,200000143,201000100,13-3,조산마을
1000002174,200000143,201000099,13-3,칠보중학교
1000002174,200000143,201000180,13-3,LG아파트
1000002174,200000143,201000179,13-3,LG빌리지
1000002174,200000143,201000098,13-3,축산위생연구소
1000002174,200000143,201000097,13-3,자목마을
1000002174,200000143,201000096,13-3,쌍용아파트
1000002174,200000143,201000095,13-3,신미주아파트
1000002174,200000143,201000094,13-3,칠보초교
1000002174,200000143,201000093,13-3,삼익아파트
1000002454,228000200,228001754,81-2,GS주유소
1000002454,228000200,228001550,81-2,쌍용정비소
1000002454,228000200,228000436,81-2,고림동훌랄라
1000002454,228000200,228000435,81-2,정보산업고교
1000002454,228000200,228000434,81-2,서울병원
1000002454,228000200,228001551,81-2,용마초교
1000002454,228000200,228000427,81-2,운동장
1000002454,228000200,228000321,81-2,술막다리
1000002454,228000200,228000449,81-2,시장약국
1000002454,228000200,228000448,81-2,용인농협앞
1000002454,228000200,228000447,81-2,중앙파출소
1000002454,228000200,228000749,81-2,삼환기업(산림조합앞)
1000002454,228000200,228000748,81-2,명지대앞
1000002454,228000200,228000747,81-2,등기소앞
1000002454,228000200,228000746,81-2,역말마을
1000002854,215000013,235000067,53-5,주공5단지
1000002854,215000013,235000066,53-5,회천3동사무소
1000002854,215000013,235000065,53-5,주공2단지
1000002854,215000013,235000840,53-5,주공3단지
1000002854,215000013,235000064,53-5,주공4단지
1000002854,215000013,235000059,53-5,회천초등학교
1000002854,215000013,235000058,53-5,휴먼시아(주공7단지)
1000002854,215000013,235000056,53-5,휴먼시아(주공7단지)
1000002413,223000057,233001296,72,메디컬센터
1000002413,223000057,233001702,72,반송초등학교
1000002413,223000057,233001701,72,주공6단지
1000002413,223000057,233001699,72,주공5단지
1000002413,223000057,233001698,72,주공5단지
1000002413,223000057,233001283,72,동탄교회
1000002413,223000057,233001696,72,풍성신미주아파트
1000002413,223000057,233001694,72,기산초교입구
1000002413,223000057,233001692,72,모아미래도아파트
1000002413,223000057,233001690,72,두산위브아파트
1000002413,223000057,233001689,72,신광교회
1000002413,223000057,233000068,72,우남아파트
1000002413,223000057,233001708,72,신나는교회앞
1000002413,223000057,233001622,72,신창미션힐
1000002413,223000057,233000101,72,신창미션힐1차
1000002267,229000037,229000927,151,제일여객터미널
1000002267,229000037,229000926,151,출판물류단지
1000002267,229000037,229000925,151,월드2차
1000002267,229000037,229000924,151,청암초교
1000002267,229000037,229000923,151,월드1차아파트
1000002267,229000037,229000922,151,월드1차
1000002267,229000037,229000918,151,목동삼거리
1000002267,229000037,229000916,151,경기인력개발원
1000002267,229000037,229000915,151,벽산아파트
1000002267,229000037,229000863,151,삽다리사거리
1000002267,229000037,219000273,151,덕이동문1차아파트
1000002267,229000037,219000272,151,중앙하이츠빌아파트
1000002267,229000037,219000271,151,만자고개
1000002267,229000037,219000270,151,백송
1000002267,229000037,219000391,151,송산3동
1000002267,229000037,219000390,151,덕이초등학교
1000002267,229000037,219000269,151,송산2동
1000002267,229000037,219000133,151,농수산물도매센타
1000002267,229000037,219000132,151,예비군훈련장
1000002267,229000037,219000366,151,대화역
1000002267,229000037,219000365,151,일산백병원
1000002267,229000037,219000364,151,문촌마을
1000002267,229000037,219000363,151,주엽역
1000002267,229000037,219000192,151,강선마을
1000002267,229000037,219000131,151,일산경찰서
1000002267,229000037,219000356,151,일산동구청
1000002267,229000037,219000370,151,마두역
1000002267,229000037,219000452,151,호수마을
1000002267,229000037,219000454,151,알미공원
1000002267,229000037,219000368,151,백석역
1000002267,229000037,219000385,151,백석역
1000002267,229000037,219000453,151,흰돌마을
1000002267,229000037,219000383,151,마두역
1000002267,229000037,219000191,151,일산동구청
1000002267,229000037,219000130,151,일산경찰서
1000002267,229000037,219000190,151,강선마을
1000002267,229000037,219000189,151,주엽역
1000002267,229000037,219000129,151,문촌마을
1000002267,229000037,219000128,151,일산백병원
1000002267,229000037,219000193,151,대화역
1000002267,229000037,219000127,151,예비군훈련장
1000002267,229000037,219000126,151,농수산물도매센타
1000002267,229000037,219000268,151,송산2동
1000002900,222000069,222000538,8,내각농협.원일아파트
1000002900,222000069,222000537,8,대궐터
1000002900,222000069,222000536,8,풍양초등학교
1000002900,222000069,222000548,8,현창마을.자연사박물관앞
1000002900,222000069,222000923,8,밤섬유원지
1000002900,222000069,222000547,8,동촌마을
1000002900,222000069,222000546,8,원내곡
1000002900,222000069,222001061,8,영서마을
1000002900,222000069,222000544,8,전도치마을
1000002900,222000069,222000673,8,임송
1000002900,222000069,222000573,8,뱅이삼거리
1000002900,222000069,222000572,8,뱅이마루터.주공아파트
1000002900,222000069,222000571,8,관사앞
1000002900,222000069,222000570,8,퇴계원초등학교
1000002900,222000069,222000569,8,퇴계원농협앞
1000002900,222000069,222000568,8,극동아파트.세란병원
1000002456,228000193,228001552,82-2,용인터미널(출구)
1000002456,228000193,228000320,82-2,술막다리
1000002456,228000193,228000418,82-2,공설운동장
1000002456,228000193,228001543,82-2,용마초교
1000002456,228000193,228000439,82-2,서울병원
1000002456,228000193,228000438,82-2,정보산업고교
1000002456,228000193,228000437,82-2,고림동훌랄라
1000002456,228000193,228001544,82-2,쌍용정비소
1000002456,228000193,228001753,82-2,GS주유소
1000002456,228000193,228000266,82-2,인정피렌체
1000002456,228000193,228001296,82-2,용샘주유소
1000002456,228000193,228000275,82-2,임원
1000002456,228000193,228000274,82-2,코아르아파트앞
1000002456,228000193,228000272,82-2,코아루아파트
1000002456,228000193,228000255,82-2,주북3리
1000002456,228000193,228000254,82-2,주북3리가장부락
1000002456,228000193,228000253,82-2,하리
1000002456,228000193,228000252,82-2,대대리
1000002456,228000193,228000251,82-2,대대리
1000002456,228000193,228000250,82-2,대대리
1000002456,228000193,228000249,82-2,무량골
1000002456,228000193,228001756,82-2,아시아나CC
1000002456,228000193,228000244,82-2,무량골
1000002456,228000193,228000243,82-2,대대1리
1000002456,228000193,228000242,82-2,대대리
1000002456,228000193,228000241,82-2,대대리
1000002456,228000193,228000240,82-2,하리
1000002456,228000193,228000239,82-2,주북3리가장부락
1000002456,228000193,228000238,82-2,주북3리
1000002456,228000193,228001570,82-2,코아루아파트앞
1000002456,228000193,228000272,82-2,코아루아파트
1000002456,228000193,228000270,82-2,임원
1000002456,228000193,228001298,82-2,용샘주유소
1000002456,228000193,228000267,82-2,인정피렌체
1000002456,228000193,228001754,82-2,GS주유소
1000002456,228000193,228001550,82-2,쌍용정비소
1000002456,228000193,228000436,82-2,고림동훌랄라
1000002456,228000193,228000435,82-2,정보산업고교
1000002456,228000193,228000434,82-2,서울병원
1000002456,228000193,228001551,82-2,용마초교
1000002456,228000193,228000427,82-2,공설운동장
1000002456,228000193,228000321,82-2,술막다리
1000002456,228000193,228000449,82-2,시장약국
1000002456,228000193,228000448,82-2,용인농협앞
1000002456,228000193,228000447,82-2,중앙파출소
1000002456,228000193,228000749,82-2,삼환기업(산림조합앞
1000002456,228000193,228000748,82-2,명지대앞
1000002456,228000193,228000747,82-2,등기소앞
1000002456,228000193,228000746,82-2,역말마을
1000002456,228000193,228000745,82-2,용인대학교
1000002456,228000193,228001746,82-2,보건소앞
1000002456,228000193,228001747,82-2,시청앞
1000002456,228000193,228001743,82-2,경찰서
1000002456,228000193,228001744,82-2,시청후문
1000002456,228000193,228001745,82-2,문화복지행정타운
1000002456,228000193,228000779,82-2,문화복지행정타운.용인대학교
1000002456,228000193,228000778,82-2,역골마을
1000002456,228000193,228000777,82-2,등기소앞
1000001999,219000002,219000307,77-2,강선초등학교
1000001463,234000026,201000292,720-2,매산시장
1000001463,234000026,201000291,720-2,수원세무서
1000001463,234000026,201000290,720-2,수원향교
1000002007,219000014,219000453,77,흰돌마을
1000002007,219000014,219000383,77,마두역
1000002007,219000014,219000191,77,일산동구청
1000002007,219000014,219000130,77,일산경찰서
1000002007,219000014,219000190,77,강선마을
1000002007,219000014,219000307,77,강선초등학교
1000002007,219000014,219000306,77,문화초등학교
1000002007,219000014,219000305,77,신일초등학교
1000002007,219000014,219000406,77,산들마을동문아파트5단지
1000002007,219000014,219000405,77,일산서구보건소
1000002007,219000014,219000404,77,명성터미널
1000001463,234000026,228001054,720-2,죽전2동사무소
1000001463,234000026,228000979,720-2,삼성체육관
1000001463,234000026,228000978,720-2,동보아파트
1000001463,234000026,228000977,720-2,현대그린프라자
1000001463,234000026,228000976,720-2,하나프라자
1000001463,234000026,228000975,720-2,주공아파트앞
1000001463,234000026,228000974,720-2,상록아파트앞
1000001463,234000026,228000973,720-2,현대성우아파트
1000001463,234000026,228000972,720-2,상록아파트
1000001463,234000026,228000971,720-2,진흥아파트
1000001463,234000026,228000897,720-2,신봉가압장
1000001463,234000026,228000896,720-2,대우아파트
1000001463,234000026,228000894,720-2,두산기술원앞
1000001463,234000026,228000893,720-2,현대홈타운앞
1000001463,234000026,228000881,720-2,아이파크10단지
1000001463,234000026,228000880,720-2,수자원공사
1000001463,234000026,228000878,720-2,상현동주민센터
1000001463,234000026,228000877,720-2,서원초교
1000001463,234000026,228001431,720-2,쌍용아파트
1000001463,234000026,228001043,720-2,상현교차로
1000001463,234000026,228001042,720-2,별장마을
1000001463,234000026,228001184,720-2,독바위골
1000001463,234000026,203000192,720-2,부대앞
1000001463,234000026,203000041,720-2,산의초교
1000001463,234000026,203000040,720-2,중소기업지원센터
1000001463,234000026,202000041,720-2,수원월드컵경기장
1000001463,234000026,202000032,720-2,효성초교
1000001463,234000026,202000061,720-2,유신고
1000001463,234000026,202000005,720-2,아주대학교
1000001463,234000026,202000004,720-2,아주대입구
1000001463,234000026,206000040,720-2,오리역
1000001463,234000026,206000219,720-2,하얀마을
1000001463,234000026,206000088,720-2,까치마을
1000001463,234000026,206000267,720-2,미금역
1000001463,234000026,206000328,720-2,대원사거리
1000001463,234000026,206000327,720-2,한국토지공사앞
1000001463,234000026,206000249,720-2,이마트
1000001463,234000026,206000248,720-2,정자3동사무소
1000001463,234000026,206000247,720-2,우성아파트앞
1000001463,234000026,206000246,720-2,LG아파트
1000001463,234000026,206000218,720-2,중앙공원
1000001463,234000026,206000301,720-2,중앙공원정문
1000001463,234000026,206000083,720-2,중앙공원.양지마을금호아파트
1000001463,234000026,206000300,720-2,중앙공원.분당구청
1000001463,234000026,206000299,720-2,서현역.삼성프라자
1000002174,200000143,200000009,13-3,비석거리입구
1000002456,228000193,228000775,82-2,삼환나우빌
1000002456,228000193,228000446,82-2,중앙파출소
1000002456,228000193,228000445,82-2,용인농협앞
1000002456,228000193,228000444,82-2,용인시장
1000002456,228000193,228000197,82-2,용인터미널(하차장)
1000002413,223000057,233000702,72,병점역사거리
1000002457,228000217,228001552,82-4,용인터미널(승차장)
1000002457,228000217,228000443,82-4,제일병원
1000002457,228000217,228000665,82-4,마평정류소
1000002457,228000217,228000664,82-4,라이프아파트앞
1000002457,228000217,228000663,82-4,송담대학앞
1000002457,228000217,228001508,82-4,삼삼부락앞
1000002457,228000217,228000662,82-4,삼삼부락
1000002457,228000217,228001509,82-4,묵동
1000002457,228000217,228000661,82-4,예비군훈련장
1000002457,228000217,228000660,82-4,별학앞
1000002457,228000217,228000659,82-4,백마기도원앞
1000002457,228000217,228001511,82-4,장재미
1000002457,228000217,228000658,82-4,운학초등학교앞
1000002457,228000217,228001521,82-4,내어둔마을회관앞
1000002457,228000217,228000606,82-4,운학동
1000002457,228000217,228000605,82-4,장재미
1000002457,228000217,228001510,82-4,백마기도원앞
1000002457,228000217,228000604,82-4,별학마을
1000002457,228000217,228001741,82-4,예비군훈련장
1000002457,228000217,228000603,82-4,목동.목동야목농원앞
1000002457,228000217,228000602,82-4,삼삼부락
1000002457,228000217,228000601,82-4,삼삼부락앞
1000002457,228000217,228000600,82-4,송담대학
1000002457,228000217,228000599,82-4,라이프아파트
1000002457,228000217,228000598,82-4,마평정류소
1000002457,228000217,228000450,82-4,제일병원
1000002457,228000217,228001440,82-4,용인터미널(하차장)
1000002900,222000069,221000138,8,퇴게원다리
1000002900,222000069,221000137,8,사노리.나들목
1000002900,222000069,221000136,8,양지마을
1000002900,222000069,221000135,8,두레물골
1000002900,222000069,221000134,8,안말
1000002900,222000069,221000133,8,구리시립묘지
1000002900,222000069,221000132,8,돌무들
1000002900,222000069,221000131,8,샘말
1000002900,222000069,221000130,8,동창마을.한진그랑빌아파트
1000002900,222000069,221000129,8,동구동사무소
1000002900,222000069,221000128,8,동구릉
1000002900,222000069,221000151,8,건영.성원아파트.농수산물시장
1000002900,222000069,221000093,8,주공1단지.현대아파트
1000002900,222000069,221000092,8,삼보아파트
1000002900,222000069,221000091,8,구리역입구.구리보건소
1000002900,222000069,221000063,8,돌다리
1000002900,222000069,221000062,8,중앙예식장
1000002900,222000069,221000146,8,교문사거리.삼육중고교
1000002900,222000069,221000145,8,세무서입구삼거리.현대공업사
1000002900,222000069,221000144,8,구리시청
1000002900,222000069,221000105,8,남원추어탕
1000002900,222000069,221000043,8,두산아파트
1000002900,222000069,221000042,8,하나아파트
1000002900,222000069,221000101,8,수택3동사무소
1000002900,222000069,221000100,8,럭키아파트
1000002900,222000069,221000099,8,밀알교회
1000002900,222000069,221000098,8,수평사거리
1000002900,222000069,221000084,8,동명빌라
1000002900,222000069,221000221,8,상록아파트
1000002900,222000069,221000040,8,토평동대림아파트
1000002900,222000069,221000075,8,상록아파트
1000002900,222000069,221000074,8,동명빌라
1000002900,222000069,221000114,8,수평사거리
1000002900,222000069,221000113,8,밀알교회
1000002900,222000069,221000112,8,럭키아파트
1000002900,222000069,221000111,8,수택3동사무소
1000002900,222000069,221000045,8,한성1차아파트
1000002900,222000069,221000044,8,두산아파트
1000002900,222000069,221000106,8,대명상가
1000002900,222000069,221000002,8,이문안
1000002900,222000069,221000001,8,구리시청
1000002900,222000069,221000022,8,현대자동차앞
1000002900,222000069,221000195,8,삼육중고앞
1000002900,222000069,221000061,8,중앙예식장
1000002900,222000069,221000060,8,돌다리
1000002900,222000069,221000067,8,구리역입구
1000002900,222000069,221000066,8,삼보아파트
1000002900,222000069,221000065,8,인창1단지
1000002900,222000069,221000097,8,동구동사무소
1000002900,222000069,221000016,8,동구릉
1000002900,222000069,221000015,8,동구동사무소
1000002900,222000069,221000014,8,한진그랑빌아파트
1000002900,222000069,221000013,8,샘말
1000002900,222000069,221000096,8,돌무들
1000002900,222000069,221000012,8,구리시립묘지
1000002900,222000069,221000011,8,안말
1000002900,222000069,221000095,8,언제마을.두레물골
1000002900,222000069,221000094,8,사노나들목
1000002900,222000069,221000064,8,퇴게원다리
1000002900,222000069,222000580,8,극동아파트
1000002900,222000069,222000579,8,퇴계원농협앞
1000002900,222000069,222000578,8,퇴계원초교
1000002900,222000069,222000577,8,관사앞
1000002900,222000069,222000576,8,뱅이마루터.주공아파트
1000002900,222000069,222000575,8,뱅이삼거리
1000002900,222000069,222000567,8,임송
1000002900,222000069,222000566,8,전도치마을
1000002900,222000069,222001060,8,영서마을
1000002900,222000069,222000564,8,원내곡
1000002900,222000069,222000563,8,동촌마을
1000002900,222000069,222000562,8,밤섬유원지
1000002900,222000069,222000543,8,현창마을
1000002900,222000069,222000542,8,풍양초등학교
1000002900,222000069,222000541,8,대궐터
1000002900,222000069,222000540,8,내각농협
1000002900,222000069,222000539,8,내동마을
1000002900,222000069,222000535,8,봉현마을
1000002900,222000069,222000534,8,장현초등학교
1000002900,222000069,222000638,8,진접농협
1000002900,222000069,222000533,8,진접지구대.국민은해앞
1000002900,222000069,222000532,8,청화빌라
1000002900,222000069,222000531,8,금곡리입구.신동아아파트
1000002900,222000069,222000561,8,정광아파트
1000002900,222000069,222000560,8,장승초등학교
1000002900,222000069,222000559,8,장승마을
1000002900,222000069,222000639,8,신광마을
1000002900,222000069,222000138,8,신한미아파트
1000002900,222000069,222000137,8,광천마을
1000002900,222000069,222001065,8,마명리입구
1000001463,234000026,206000026,720-2,서현역.삼성프라자
1000001657,219000005,218000064,800,윗배다리
1000001657,219000005,218000063,800,부대앞
1000001657,219000005,218000062,800,왕능골삼거리
1000001657,219000005,218000132,800,원당골
1000001657,219000005,218000131,800,낙타고개군인아파트
1000002454,228000200,228000745,81-2,용인대학교
1000002454,228000200,228001746,81-2,보건소앞
1000002454,228000200,228001747,81-2,시청정문
1000002454,228000200,228001743,81-2,경찰서
1000002454,228000200,228001744,81-2,시청후문
1000002454,228000200,228001745,81-2,문화복지행정타운
1000002454,228000200,228000779,81-2,문화복지행정타운.용인대학교
1000002454,228000200,228000778,81-2,역말마을
1000002454,228000200,228000777,81-2,등기소앞
1000002454,228000200,228000776,81-2,명지대앞
1000002454,228000200,228000775,81-2,삼환나누빌
1000002454,228000200,228000446,81-2,중앙지구대
1000002454,228000200,228000445,81-2,용인농협앞
1000002454,228000200,228000444,81-2,용인시장
1000002454,228000200,228000197,81-2,용인터미널(하차장)
1000001463,234000026,228001055,720-2,죽전역.신세계백화점
1000002455,228000195,228001440,82-1,용인터미널(출구)
1000002455,228000195,228000449,82-1,시장약국
1000002455,228000195,228000448,82-1,용인농협앞
1000002455,228000195,228000447,82-1,중앙지구대
1000002455,228000195,228000749,82-1,삼환기업(산림조합앞)
1000002455,228000195,228000748,82-1,명지대앞
1000002455,228000195,228000747,82-1,등기소앞
1000002455,228000195,228000746,82-1,역말마을
1000002455,228000195,228001365,82-1,용인대학교
1000002455,228000195,228001208,82-1,용인대학교앞
1000002455,228000195,228000140,82-1,상덕(서3리)
1000002455,228000195,228000139,82-1,상덕
1000002455,228000195,228000138,82-1,서1리(중덕)
1000002455,228000195,228000137,82-1,서1리(중덕)
1000002455,228000195,228000136,82-1,서1리(하덕)
1000002455,228000195,228000135,82-1,서리
1000002455,228000195,228000134,82-1,새마을상회
1000002455,228000195,228001490,82-1,천리
1000002455,228000195,228001280,82-1,대교물류센터
1000002455,228000195,228000205,82-1,노루실
1000002455,228000195,228000204,82-1,청기와
1000002455,228000195,228000203,82-1,무너머고개
1000002455,228000195,228001742,82-1,안터입구
1000002455,228000195,228000202,82-1,대촌
1000002455,228000195,228000201,82-1,평옥
1000002455,228000195,228000200,82-1,옥현
1000002455,228000195,228000199,82-1,태성고등학교
1000002455,228000195,228000198,82-1,현대아파트
1000002455,228000195,228001435,82-1,용인터미널(하차장)
1000002900,222000069,222001051,8,광릉내
1000002900,222000069,222000135,8,신촌
1000002900,222000069,222001064,8,마명리입구
1000002900,222000069,222000134,8,광천마을
1000002900,222000069,222000133,8,신한미아파트
1000002900,222000069,222000132,8,신광마을
1000002900,222000069,222000554,8,광릉검문소.진접중학교
1000002900,222000069,222000553,8,장승마을
1000002900,222000069,222000938,8,금강.현대아파트
1000002900,222000069,222000551,8,신우아파트
1000002900,222000069,222000550,8,정광아파트
1000002900,222000069,222000549,8,진접읍사무소
1000002900,222000069,222000530,8,금곡리입구.신동아아파트
1000002900,222000069,222000633,8,청화주택
1000002900,222000069,222000529,8,진접지구대
1000002900,222000069,222000528,8,진접농협
1000002900,222000069,222000527,8,장현초등학교
1000002900,222000069,222000526,8,봉현마을.현대병원
1000002900,222000069,222000634,8,내동마을.한신아파트
1000001657,219000005,218000130,800,원산동사무소
1000001657,219000005,218000129,800,송강마을
1000001657,219000005,218000128,800,신원교
1000001657,219000005,218000213,800,서울시장묘문화센터
1000002001,219000006,218000231,82,내유동종점
1000002001,219000006,218000464,82,신성슈퍼
1000002001,219000006,218000165,82,아랫내유동
1000002001,219000006,218000164,82,희망양로원.윗내유동
1000002001,219000006,218000163,82,내유초등학교
1000002001,219000006,218000162,82,고골
1000002001,219000006,218000161,82,가장동
1000002001,219000006,218000160,82,두포동
1000002001,219000006,218000169,82,관산동삼거리.벽제주유소
1000002001,219000006,218000336,82,월현상회앞
1000002001,219000006,218000168,82,남북농원.주주테마동물원
1000002001,219000006,218000167,82,청대동
1000002001,219000006,218000166,82,삼능역
1000002001,219000006,218000110,82,왕능골삼거리
1000002001,219000006,218000109,82,부대앞
1000002001,219000006,218000108,82,윗배다리
1000002001,219000006,218000107,82,원릉역
1000002001,219000006,218000106,82,등기소
1000002001,219000006,218000105,82,고양시청
1000002001,219000006,218000104,82,성사2동사무소.신원당아파트.신원당마을입구
1000002001,219000006,218000103,82,달빛마을1단지.덕양어울림누리.동부아파트
1000002001,219000006,218000102,82,화정1동사무소.달빛마을2단지
1000002001,219000006,218000101,82,신안아파트.명지병원.달빛마을3단지
1000002001,219000006,218000100,82,단독주택단지
1000002001,219000006,218000099,82,화정역.덕양구청
1000002001,219000006,218000014,82,별빛마을8단지.부영아파트.롯데마트
1000002001,219000006,218000098,82,근린공원
1000002001,219000006,218000097,82,화정2동사무소
1000002001,219000006,218000096,82,GS마트
1000002001,219000006,218000089,82,행신초등학교
1000002001,219000006,218000088,82,샘터마을2단지
1000002001,219000006,218000087,82,가라뫼
1000002001,219000006,218000086,82,무원고등학교
1000002001,219000006,218000085,82,행신동SK아파트
1000002001,219000006,218000084,82,행신동삼거리
1000002001,219000006,218000083,82,토당초등학교.우창프라자
1000002001,219000006,218000007,82,능곡화원
1000002001,219000006,218000006,82,맨들
1000002001,219000006,218000211,82,행주산성입구.행주내동
1000002001,219000006,218000210,82,난지도하수처리장
1000002001,219000006,218000209,82,상암주유소
1000002001,219000006,218000230,82,난지도하수처리장
1000001463,234000026,202000073,720-2,동양부폐
1000001463,234000026,202000046,720-2,우만아파트
1000001463,234000026,202000017,720-2,우만신성아파트
1000001463,234000026,202000016,720-2,동수원병원
1000001463,234000026,202000008,720-2,수원사거리
1000001463,234000026,202000007,720-2,성빈센트병원
